col1,col2,modifier_indicator
00635,99202,0
00635,99202,0
00635,99203,0
00635,99203,0
00635,99204,0
00635,99204,0
00635,99205,0
00635,99205,0
00635,99211,0
00635,99211,0
00635,99212,0
00635,99212,0
00635,99213,0
00635,99213,0
00635,99214,0
00635,99214,0
00635,99215,0
00635,99215,0
00635,99217,0
00635,99217,0
00635,99218,0
00635,99218,0
00635,99219,0
00635,99219,0
00635,99220,0
00635,99220,0
00635,99221,0
00635,99221,0
00635,99222,0
00635,99222,0
00635,99223,0
00635,99223,0
00635,99224,0
00635,99224,0
00635,99225,0
00635,99225,0
00635,99226,0
00635,99226,0
00635,99231,0
00635,99231,0
00635,99232,0
00635,99232,0
00635,99233,0
00635,99233,0
00635,99234,0
00635,99234,0
00635,99235,0
00635,99235,0
00635,99236,0
00635,99236,0
00635,99238,0
00635,99238,0
00635,99239,0
00635,99239,0
00635,99241,0
00635,99242,0
00635,99243,0
00635,99244,0
00635,99245,0
00635,99251,0
00635,99252,0
00635,99253,0
00635,99254,0
00635,99255,0
00635,99261,0
00635,99262,0
00635,99263,0
00635,99271,0
00635,99272,0
00635,99273,0
00635,99274,0
00635,99275,0
00635,99281,0
00635,99281,0
00635,99282,0
00635,99282,0
00635,99283,0
00635,99283,0
00635,99284,0
00635,99284,0
00635,99285,0
00635,99285,0
00635,99293,0
00635,99294,0
00635,99295,0
00635,99296,0
00635,99297,0
00635,99298,0
00635,99299,0
00635,99300,0
00635,99301,0
00635,99302,0
00635,99303,0
00635,99304,0
00635,99304,0
00635,99305,0
00635,99305,0
00635,99306,0
00635,99306,0
00635,99307,0
00635,99307,0
00635,99308,0
00635,99308,0
00635,99309,0
00635,99309,0
00635,99310,0
00635,99310,0
00635,99311,0
00635,99312,0
00635,99313,0
00635,99315,0
00635,99315,0
00635,99316,0
00635,99316,0
00635,99318,0
00635,99321,0
00635,99322,0
00635,99323,0
00635,99324,0
00635,99325,0
00635,99326,0
00635,99327,0
00635,99327,0
00635,99328,0
00635,99328,0
00635,99331,0
00635,99332,0
00635,99333,0
00635,99334,0
00635,99334,0
00635,99335,0
00635,99335,0
00635,99336,0
00635,99336,0
00635,99337,0
00635,99337,0
00635,99341,0
00635,99341,0
00635,99342,0
00635,99342,0
00635,99343,0
00635,99343,0
00635,99344,0
00635,99344,0
00635,99345,0
00635,99345,0
00635,99347,0
00635,99347,0
00635,99348,0
00635,99348,0
00635,99349,0
00635,99349,0
00635,99350,0
00635,99350,0
00635,99354,0
00635,99354,0
00635,99355,0
00635,99355,0
00635,99356,0
00635,99356,0
00635,99357,0
00635,99357,0
00635,99358,0
00635,99359,0
00635,99415,0
00635,99416,0
00635,99418,0
00635,99446,0
00635,99447,0
00635,99448,0
00635,99449,0
00635,99451,0
00635,99452,0
00635,99466,0
00635,99468,0
00635,99468,0
00635,99469,0
00635,99469,0
00635,99471,0
00635,99471,0
00635,99472,0
00635,99472,0
00635,99475,0
00635,99475,0
00635,99476,0
00635,99476,0
00635,99477,0
00635,99477,0
00635,99478,0
00635,99478,0
00635,99479,0
00635,99479,0
00635,99480,0
00635,99480,0
00635,99483,0
00635,99483,0
00635,99485,0
00635,99497,0
00635,99497,0
00635,99497,0
00640,01995,0
00640,01996,1
00640,31505,1
00640,31515,1
00640,31527,1
00640,31622,1
00640,31634,1
00640,31645,1
00640,31647,1
00640,31652,0
00640,31653,0
00640,36000,1
00640,36005,1
00640,36010,0
00640,36011,1
00640,36012,1
00640,36013,1
00640,36014,1
00640,36015,1
00640,36400,1
00640,36405,1
00640,36406,1
00640,36410,1
00640,36420,1
00640,36425,1
00640,36430,1
00640,36440,1
00640,36591,0
00640,36592,0
00640,36600,1
00640,36640,1
00640,43752,1
00640,43753,1
00640,43754,1
00640,61026,1
00640,61055,1
00640,62280,1
00640,62281,1
00640,62282,1
00640,62284,1
00640,62310,1
00640,62311,1
00640,62318,1
00640,62319,1
00640,62320,1
00640,62321,1
00640,62322,1
00640,62323,1
00640,62324,1
00640,62325,1
00640,62326,1
00640,62327,1
00640,64400,1
00640,64402,1
00640,64405,1
00640,64408,1
00640,64410,1
00640,64412,1
00640,64413,1
00640,64415,1
00640,64416,1
00640,64417,1
00640,64418,1
00640,64420,1
00640,64421,1
00640,64425,1
00640,64430,1
00640,64435,1
00640,64445,1
00640,64446,1
00640,64447,1
00640,64448,1
00640,64449,1
00640,64450,1
00640,64451,1
00640,64454,1
00640,64461,1
00640,64463,1
00640,64466,1
00640,64467,1
00640,64468,1
00640,64469,1
00640,64470,1
00640,64473,1
00640,64474,1
00640,64475,1
00640,64479,1
00640,64483,1
00640,64486,1
00640,64487,1
00640,64488,1
00640,64489,1
00640,64490,1
00640,64493,1
00640,64505,1
00640,64508,1
00640,64510,1
00640,64517,1
00640,64520,1
00640,64530,1
00640,64550,1
00640,64553,1
00640,64555,1
00640,64560,1
00640,64565,1
00640,67500,0
00640,69705,1
00640,69706,1
00640,76000,1
00640,76001,1
00640,76970,1
00640,76986,0
00640,76998,0
00640,77002,0
00640,90760,0
00640,90765,0
00640,90772,0
00640,90773,0
00640,90774,0
00640,90775,0
00640,90780,1
00640,90781,1
00640,90782,0
00640,90783,0
00640,90784,0
00640,90788,0
00640,90865,1
00640,91000,1
00640,91055,1
00640,91105,1
00640,92511,1
00640,92512,1
00640,92516,1
00640,92520,1
00640,92537,1
00640,92538,1
00640,92543,1
00640,92585,0
00640,92652,0
00640,92653,0
00640,92950,1
00640,92953,1
00640,92960,1
00640,92961,1
00640,93000,1
00640,93005,1
00640,93010,1
00640,93015,1
00640,93016,1
00640,93017,1
00640,93018,1
00640,93040,1
00640,93041,1
00640,93042,1
00640,93050,0
00640,93303,0
00640,93304,0
00640,93306,1
00640,93307,1
00640,93308,1
00640,93312,1
00640,93313,1
00640,93314,1
00640,93315,1
00640,93316,1
00640,93317,1
00640,93318,0
00640,93351,1
00640,93355,0
00640,93451,1
00640,93456,1
00640,93457,1
00640,93501,1
00640,93561,0
00640,93562,0
00640,93598,0
00640,93701,0
00640,93922,1
00640,93923,1
00640,93924,1
00640,93925,1
00640,93926,1
00640,93930,1
00640,93931,1
00640,93965,1
00640,93970,1
00640,93971,1
00640,93975,1
00640,93976,1
00640,93978,1
00640,93979,1
00640,93980,1
00640,93981,1
00640,93985,1
00640,93986,1
00640,94002,1
00640,94004,1
00640,94200,1
00640,94250,0
00640,94640,1
00640,94644,1
00640,94650,1
00640,94651,1
00640,94656,1
00640,94660,1
00640,94662,1
00640,94680,1
00640,94681,1
00640,94690,1
00640,94760,0
00640,94761,0
00640,94762,1
00640,94770,1
00640,95700,0
00640,95705,0
00640,95706,0
00640,95707,0
00640,95708,0
00640,95709,0
00640,95710,0
00640,95711,0
00640,95712,0
00640,95713,0
00640,95714,0
00640,95715,0
00640,95716,0
00640,95717,0
00640,95718,0
00640,95719,0
00640,95720,0
00640,95721,0
00640,95722,0
00640,95723,0
00640,95724,0
00640,95725,0
00640,95726,0
00640,95812,0
00640,95813,0
00640,95816,0
00640,95819,0
00640,95822,0
00640,95829,0
00640,95860,0
00640,95861,0
00640,95863,0
00640,95864,0
00640,95865,0
00640,95866,0
00640,95867,0
00640,95868,0
00640,95869,0
00640,95870,0
00640,95907,0
00640,95908,0
00640,95909,0
00640,95910,0
00640,95911,0
00640,95912,0
00640,95913,0
00640,95925,0
00640,95926,0
00640,95927,0
00640,95928,0
00640,95929,0
00640,95930,0
00640,95933,0
00640,95937,0
00640,95938,0
00640,95939,0
00640,95940,0
00640,95955,0
00640,95956,0
00640,95957,0
00640,96360,0
00640,96365,0
00640,96372,0
00640,96373,0
00640,96374,0
00640,96375,0
00640,96376,0
00640,96377,0
00640,96523,0
00640,99143,0
00640,99144,0
00640,99145,0
00640,99148,0
00640,99149,0
00640,99150,0
00640,99151,0
00640,99152,0
00640,99153,0
00640,99155,0
00640,99156,0
00640,99157,0
00640,99201,0
00640,99201,0
00640,99202,0
00640,99202,0
00640,99203,0
00640,99203,0
00640,99204,0
00640,99204,0
00640,99205,0
00640,99205,0
00640,99211,0
00640,99211,0
00640,99212,0
00640,99212,0
00640,99213,0
00640,99213,0
00640,99214,0
00640,99214,0
00640,99215,0
00640,99215,0
00640,99217,0
00640,99217,0
00640,99218,0
00640,99218,0
00640,99219,0
00640,99219,0
00640,99220,0
00640,99220,0
00640,99221,0
00640,99221,0
00640,99222,0
00640,99222,0
00640,99223,0
00640,99223,0
00640,99224,0
00640,99224,0
00640,99225,0
00640,99225,0
00640,99226,0
00640,99226,0
00640,99231,0
00640,99231,0
00640,99232,0
00640,99232,0
00640,99233,0
00640,99233,0
00640,99234,0
00640,99234,0
00640,99235,0
00640,99235,0
00640,99236,0
00640,99236,0
00640,99238,0
00640,99238,0
00640,99239,0
00640,99239,0
00640,99241,0
00640,99242,0
00640,99243,0
00640,99244,0
00640,99245,0
00640,99251,0
00640,99252,0
00640,99253,0
00640,99254,0
00640,99255,0
00640,99261,0
00640,99262,0
00640,99263,0
00640,99271,0
00640,99272,0
00640,99273,0
00640,99274,0
00640,99275,0
00640,99281,0
00640,99281,0
00640,99282,0
00640,99282,0
00640,99283,0
00640,99283,0
00640,99284,0
00640,99284,0
00640,99285,0
00640,99285,0
00640,99295,0
00640,99296,0
00640,99297,0
00640,99300,0
00640,99301,0
00640,99302,0
00640,99303,0
00640,99304,0
00640,99304,0
00640,99305,0
00640,99305,0
00640,99306,0
00640,99306,0
00640,99307,0
00640,99307,0
00640,99308,0
00640,99308,0
00640,99309,0
00640,99309,0
00640,99310,0
00640,99310,0
00640,99311,0
00640,99312,0
00640,99313,0
00640,99315,0
00640,99315,0
00640,99318,0
00640,99321,0
00640,99322,0
00640,99323,0
00640,99324,0
00640,99325,0
00640,99326,0
00640,99327,0
00640,99327,0
00640,99328,0
00640,99328,0
00640,99331,0
00640,99332,0
00640,99333,0
00640,99334,0
00640,99334,0
00640,99335,0
00640,99335,0
00640,99336,0
00640,99336,0
00640,99337,0
00640,99337,0
00640,99341,0
00640,99341,0
00640,99342,0
00640,99342,0
00640,99343,0
00640,99343,0
00640,99347,0
00640,99347,0
00640,99348,0
00640,99348,0
00640,99349,0
00640,99349,0
00640,99354,0
00640,99354,0
00640,99355,0
00640,99355,0
00640,99356,0
00640,99356,0
00640,99357,0
00640,99357,0
00640,99358,0
00640,99359,0
00640,99415,0
00640,99416,0
00640,99418,0
00640,99446,0
00640,99447,0
00640,99448,0
00640,99449,0
00640,99451,0
00640,99452,0
00640,99468,0
00640,99468,0
00640,99469,0
00640,99469,0
00640,99471,0
00640,99471,0
00640,99472,0
00640,99472,0
00640,99475,0
00640,99475,0
00640,99476,0
00640,99476,0
00640,99477,0
00640,99477,0
00640,99478,0
00640,99478,0
00640,99479,0
00640,99479,0
00640,99480,0
00640,99480,0
00640,99483,0
00640,99483,0
00640,99497,0
00640,99497,0
00640,99497,0
00670,01995,0
00670,01996,1
00670,31505,1
00670,31515,1
00670,31527,1
00670,31622,1
00670,31634,1
00670,31645,1
00670,31647,1
00670,31652,0
00670,31653,0
00670,36000,1
00670,36005,1
00670,36010,0
00670,36011,1
00670,36012,1
00670,36013,1
00670,36014,1
00670,36015,1
00670,36400,1
00670,36405,1
00670,36406,1
00670,36410,1
00670,36420,1
00670,36425,1
00670,36430,1
00670,36440,1
00670,36591,0
00670,36592,0
00670,36600,1
00670,36640,1
00670,43752,1
00670,43753,1
00670,43754,1
00670,61026,1
00670,61055,1
00670,62274,1
00670,62275,1
00670,62276,1
00670,62277,1
00670,62278,1
00670,62279,1
00670,62280,1
00670,62281,1
00670,62282,1
00670,62284,1
00670,62310,1
00670,62311,1
00670,62318,1
00670,62319,1
00670,62320,1
00670,62321,1
00670,62322,1
00670,62323,1
00670,62324,1
00670,62325,1
00670,62326,1
00670,62327,1
00670,64400,1
00670,64402,1
00670,64405,1
00670,64408,1
00670,64410,1
00670,64412,1
00670,64413,1
00670,64415,1
00670,64416,1
00670,64417,1
00670,64418,1
00670,64420,1
00670,64421,1
00670,64425,1
00670,64430,1
00670,64435,1
00670,64440,1
00670,64441,1
00670,64442,1
00670,64443,0
00670,64445,1
00670,64446,1
00670,64447,1
00670,64448,1
00670,64449,1
00670,64450,1
00670,64451,1
00670,64454,1
00670,64461,1
00670,64463,1
00670,64466,1
00670,64467,1
00670,64468,1
00670,64469,1
00670,64470,1
00670,64473,1
00670,64474,1
00670,64475,1
00670,64479,1
00670,64483,1
00670,64486,1
00670,64487,1
00670,64488,1
00670,64489,1
00670,64490,1
00670,64493,1
00670,64505,1
00670,64508,1
00670,64510,1
00670,64517,1
00670,64520,1
00670,64530,1
00670,64550,1
00670,64553,1
00670,64555,1
00670,64560,1
00670,64565,1
00670,67500,1
00670,69705,1
00670,69706,1
00670,76000,1
00670,76001,1
00670,76970,1
00670,76986,0
00670,76998,0
00670,77002,0
00670,82131,0
00670,90760,0
00670,90765,0
00670,90772,0
00670,90773,0
00670,90774,0
00670,90775,0
00670,90780,1
00670,90781,1
00670,90782,0
00670,90783,0
00670,90784,0
00670,90788,0
00670,90835,1
00670,90865,1
00670,91000,1
00670,91055,1
00670,91105,1
00670,92511,1
00670,92512,1
00670,92516,1
00670,92520,1
00670,92531,0
00670,92533,0
00670,92537,1
00670,92538,1
00670,92543,1
00670,92585,0
00670,92652,0
00670,92653,0
00670,92950,1
00670,92953,1
00670,92960,1
00670,92961,1
00670,93000,1
00670,93005,1
00670,93010,1
00670,93015,1
00670,93016,1
00670,93017,1
00670,93018,1
00670,93040,1
00670,93041,1
00670,93042,1
00670,93050,0
00670,93303,0
00670,93304,0
00670,93306,1
00670,93307,1
00670,93308,1
00670,93312,1
00670,93313,1
00670,93314,1
00670,93315,1
00670,93316,1
00670,93317,1
00670,93318,0
00670,93320,1
00670,93321,1
00670,93325,1
00670,93351,1
00670,93355,0
00670,93451,1
00670,93456,1
00670,93457,1
00670,93501,1
00670,93561,0
00670,93562,0
00670,93598,0
00670,93701,0
00670,93922,1
00670,93923,1
00670,93924,1
00670,93925,1
00670,93926,1
00670,93930,1
00670,93931,1
00670,93965,1
00670,93970,1
00670,93971,1
00670,93975,1
00670,93976,1
00670,93978,1
00670,93979,1
00670,93980,1
00670,93981,1
00670,93985,1
00670,93986,1
00670,94002,1
00670,94004,1
00670,94160,1
00670,94200,1
00670,94250,0
00670,94640,1
00670,94644,1
00670,94650,1
00670,94651,1
00670,94656,1
00670,94660,1
00670,94662,1
00670,94680,1
00670,94681,1
00670,94690,1
00670,94760,0
00670,94761,0
00670,94762,1
00670,94770,1
00670,95700,0
00670,95705,0
00670,95706,0
00670,95707,0
00670,95708,0
00670,95709,0
00670,95710,0
00670,95711,0
00670,95712,0
00670,95713,0
00670,95714,0
00670,95715,0
00670,95716,0
00670,95717,0
00670,95718,0
00670,95719,0
00670,95720,0
00670,95721,0
00670,95722,0
00670,95723,0
00670,95724,0
00670,95725,0
00670,95726,0
00670,95812,0
00670,95813,0
00670,95816,0
00670,95819,0
00670,95822,0
00670,95829,0
00670,95860,0
00670,95861,0
00670,95863,0
00670,95864,0
00670,95865,0
00670,95866,0
00670,95867,0
00670,95868,0
00670,95869,0
00670,95870,0
00670,95907,0
00670,95908,0
00670,95909,0
00670,95910,0
00670,95911,0
00670,95912,0
00670,95913,0
00670,95925,0
00670,95926,0
00670,95927,0
00670,95928,0
00670,95929,0
00670,95930,0
00670,95933,0
00670,95937,0
00670,95938,0
00670,95939,0
00670,95940,0
00670,95955,0
00670,95956,0
00670,95957,0
00670,96360,0
00670,96365,0
00670,96372,0
00670,96373,0
00670,96374,0
00670,96375,0
00670,96376,0
00670,96377,0
00670,96523,0
00670,99143,0
00670,99144,0
00670,99145,0
00670,99148,0
00670,99149,0
00670,99150,0
00670,99151,0
00670,99152,0
00670,99153,0
00670,99155,0
00670,99156,0
00670,99157,0
00670,99201,0
00670,99201,0
00670,99202,0
00670,99202,0
00670,99203,0
00670,99203,0
00670,99204,0
00670,99204,0
00670,99205,0
00670,99205,0
00670,99211,0
00670,99211,0
00670,99212,0
00670,99212,0
00670,99213,0
00670,99213,0
00670,99214,0
00670,99214,0
00670,99215,0
00670,99215,0
00670,99217,0
00670,99217,0
00670,99218,0
00670,99218,0
00670,99219,0
00670,99219,0
00670,99220,0
00670,99220,0
00670,99221,0
00670,99221,0
00670,99222,0
00670,99222,0
00670,99223,0
00670,99223,0
00670,99224,0
00670,99224,0
00670,99225,0
00670,99225,0
00670,99226,0
00670,99226,0
00670,99231,0
00670,99231,0
00670,99232,0
00670,99232,0
00670,99233,0
00670,99233,0
00670,99234,0
00670,99234,0
00670,99235,0
00670,99235,0
00670,99236,0
00670,99236,0
00670,99238,0
00670,99238,0
00670,99239,0
00670,99239,0
00670,99241,0
00670,99242,0
00670,99243,0
00670,99244,0
00670,99245,0
00670,99251,0
00670,99252,0
00670,99253,0
00670,99254,0
00670,99255,0
00670,99261,0
00670,99262,0
00670,99263,0
00670,99271,0
00670,99272,0
00670,99273,0
00670,99274,0
00670,99275,0
00670,99281,0
00670,99281,0
00670,99282,0
00670,99282,0
00670,99283,0
00670,99283,0
00670,99284,0
00670,99284,0
00670,99285,0
00670,99285,0
00670,99288,0
00670,99293,0
00670,99294,0
00670,99295,0
00670,99296,0
00670,99297,0
00670,99298,0
00670,99299,0
00670,99300,0
00670,99301,0
00670,99302,0
00670,99303,0
00670,99304,0
00670,99304,0
00670,99305,0
00670,99305,0
00670,99306,0
00670,99306,0
00670,99307,0
00670,99307,0
00670,99308,0
00670,99308,0
00670,99309,0
00670,99309,0
00670,99310,0
00670,99310,0
00670,99311,0
00670,99312,0
00670,99313,0
00670,99315,0
00670,99315,0
00670,99318,0
00670,99321,0
00670,99322,0
00670,99323,0
00670,99324,0
00670,99325,0
00670,99326,0
00670,99327,0
00670,99327,0
00670,99328,0
00670,99328,0
00670,99331,0
00670,99332,0
00670,99333,0
00670,99334,0
00670,99334,0
00670,99335,0
00670,99335,0
00670,99336,0
00670,99336,0
00670,99337,0
00670,99337,0
00670,99341,0
00670,99341,0
00670,99342,0
00670,99342,0
00670,99343,0
00670,99343,0
00670,99347,0
00670,99347,0
00670,99348,0
00670,99348,0
00670,99349,0
00670,99349,0
00670,99351,0
00670,99352,0
00670,99353,0
00670,99354,0
00670,99354,0
00670,99355,0
00670,99355,0
00670,99356,0
00670,99356,0
00670,99357,0
00670,99357,0
00670,99358,0
00670,99359,0
00670,99415,0
00670,99416,0
00670,99418,0
00670,99446,0
00670,99447,0
00670,99448,0
00670,99449,0
00670,99451,0
00670,99452,0
00670,99466,0
00670,99468,0
00670,99468,0
00670,99469,0
00670,99469,0
00670,99471,0
00670,99471,0
00670,99472,0
00670,99472,0
00670,99475,0
00670,99475,0
00670,99476,0
00670,99476,0
00670,99477,0
00670,99477,0
00670,99478,0
00670,99478,0
00670,99479,0
00670,99479,0
00670,99480,0
00670,99480,0
00670,99483,0
00670,99483,0
00670,99485,0
00670,99497,0
00670,99497,0
00670,99497,0
00700,01995,0
00700,01996,1
00700,31505,1
00700,31515,1
00700,31527,1
00700,31622,1
00700,31634,1
00700,31645,1
00700,31647,1
00700,31652,0
00700,31653,0
00700,36000,1
00700,36005,1
00700,36010,0
00700,36011,1
00700,36012,1
00700,36013,1
00700,36014,1
00700,36015,1
00700,36400,1
00700,36405,1
00700,36406,1
00700,36410,1
00700,36420,1
00700,36425,1
00700,36430,1
00700,36440,1
00700,36591,0
00700,36592,0
00700,36600,1
00700,36640,1
00700,43752,1
00700,43753,1
00700,43754,1
00700,61026,1
00700,61055,1
00700,62274,1
00700,62275,1
00700,62276,1
00700,62277,1
00700,62278,1
00700,62279,1
00700,62280,1
00700,62281,1
00700,62282,1
00700,62284,1
00700,62310,1
00700,62311,1
00700,62318,1
00700,62319,1
00700,62320,1
00700,62321,1
00700,62322,1
00700,62323,1
00700,62324,1
00700,62325,1
00700,62326,1
00700,62327,1
00700,64400,1
00700,64402,1
00700,64405,1
00700,64408,1
00700,64410,1
00700,64412,1
00700,64413,1
00700,64415,1
00700,64416,1
00700,64417,1
00700,64418,1
00700,64420,1
00700,64421,1
00700,64425,1
00700,64430,1
00700,64435,1
00700,64440,1
00700,64441,1
00700,64442,1
00700,64443,0
00700,64445,1
00700,64446,1
00700,64447,1
00700,64448,1
00700,64449,1
00700,64450,1
00700,64451,1
00700,64454,1
00700,64461,1
00700,64463,1
00700,64466,1
00700,64467,1
00700,64468,1
00700,64469,1
00700,64470,1
00700,64473,1
00700,64474,1
00700,64475,1
00700,64479,1
00700,64483,1
00700,64486,1
00700,64487,1
00700,64488,1
00700,64489,1
00700,64490,1
00700,64493,1
00700,64505,1
00700,64508,1
00700,64510,1
00700,64517,1
00700,64520,1
00700,64530,1
00700,64550,1
00700,64553,1
00700,64555,1
00700,64560,1
00700,64565,1
00700,67500,1
00700,69705,1
00700,69706,1
00700,76000,1
00700,76001,1
00700,76970,1
00700,76986,0
00700,76998,0
00700,77002,0
00700,82131,0
00700,90760,0
00700,90765,0
00700,90772,0
00700,90773,0
00700,90774,0
00700,90775,0
00700,90780,1
00700,90781,1
00700,90782,0
00700,90783,0
00700,90784,0
00700,90788,0
00700,90835,1
00700,90865,1
00700,91000,1
00700,91055,1
00700,91105,1
00700,92511,1
00700,92512,1
00700,92516,1
00700,92520,1
00700,92531,0
00700,92533,0
00700,92537,1
00700,92538,1
00700,92543,1
00700,92585,0
00700,92652,0
00700,92653,0
00700,92950,1
00700,92953,1
00700,92960,1
00700,92961,1
00700,93000,1
00700,93005,1
00700,93010,1
00700,93015,1
00700,93016,1
00700,93017,1
00700,93018,1
00700,93040,1
00700,93041,1
00700,93042,1
00700,93050,0
00700,93303,0
00700,93304,0
00700,93306,1
00700,93307,1
00700,93308,1
00700,93312,1
00700,93313,1
00700,93314,1
00700,93315,1
00700,93316,1
00700,93317,1
00700,93318,0
00700,93320,1
00700,93321,1
00700,93325,1
00700,93351,1
00700,93355,0
00700,93451,1
00700,93456,1
00700,93457,1
00700,93501,1
00700,93561,0
00700,93562,0
00700,93598,0
00700,93701,0
00700,93922,1
00700,93923,1
00700,93924,1
00700,93925,1
00700,93926,1
00700,93930,1
00700,93931,1
00700,93965,1
00700,93970,1
00700,93971,1
00700,93975,1
00700,93976,1
00700,93978,1
00700,93979,1
00700,93980,1
00700,93981,1
00700,93985,1
00700,93986,1
00700,94002,1
00700,94004,1
00700,94160,1
00700,94200,1
00700,94250,0
00700,94640,1
00700,94644,1
00700,94650,1
00700,94651,1
00700,94656,1
00700,94660,1
00700,94662,1
00700,94680,1
00700,94681,1
00700,94690,1
00700,94760,0
00700,94761,0
00700,94762,1
00700,94770,1
00700,95700,0
00700,95705,0
00700,95706,0
00700,95707,0
00700,95708,0
00700,95709,0
00700,95710,0
00700,95711,0
00700,95712,0
00700,95713,0
00700,95714,0
00700,95715,0
00700,95716,0
00700,95717,0
00700,95718,0
00700,95719,0
00700,95720,0
00700,95721,0
00700,95722,0
00700,95723,0
00700,95724,0
00700,95725,0
00700,95726,0
00700,95812,0
00700,95813,0
00700,95816,0
00700,95819,0
00700,95822,0
00700,95829,0
00700,95860,0
00700,95861,0
00700,95863,0
00700,95864,0
00700,95865,0
00700,95866,0
00700,95867,0
00700,95868,0
00700,95869,0
00700,95870,0
00700,95907,0
00700,95908,0
00700,95909,0
00700,95910,0
00700,95911,0
